,Total Delay,Request Delay,Saving Delay,Arrival Time,Time,Bid,Bid Size,Ask,Ask Size,Last Price,Last Size
12151,0.7899999999999999,0.21,0.58,29.629999999999995,11:30:29,22.43,700,22.44,700,22.435,100
12843,0.5900000000000001,0.14,0.45,42.01000000000001,11:41:42,22.38,2500,22.39,500,22.385,100
13170,0.25,0.08,0.17,8.89,11:45:08,22.37,3000,22.38,2800,22.375,100
13897,1.24,1.0,0.24,0.0,11:50:00,22.38,2800,22.39,400,22.3868,490
14631,0.24000000000000002,0.07,0.17,33.63,11:54:33,22.38,2500,22.39,1600,22.381,110
15497,0.27,0.07,0.2,35.870000000000005,12:00:35,22.35,2000,22.36,600,22.355,100
15528,0.36,0.2,0.16,45.839999999999996,12:00:45,22.36,1700,22.37,7600,22.36,100
15592,0.25,0.07,0.18,17.400000000000002,12:01:17,22.36,2100,22.37,1900,22.365,100
17446,0.25,0.07,0.18,0.0,12:13:00,22.39,2100,22.4,2300,22.3965,111
18530,0.28,0.09,0.19,28.240000000000013,12:19:28,22.38,2700,22.39,4900,22.3899,100
19244,0.3,0.09,0.21,34.75999999999999,12:24:34,22.41,1000,22.42,700,22.4125,100
19351,0.36000000000000004,0.08,0.28,29.629999999999995,12:25:29,22.4,800,22.41,1000,22.4001,286
20046,0.27,0.08,0.19,1.74,12:30:01,22.4,800,22.41,400,22.4099,106
20082,0.4,0.22,0.18,22.179999999999996,12:30:22,22.4,1000,22.41,400,22.4034,112
21849,0.28,0.07,0.21,20.590000000000007,12:44:20,22.42,1300,22.43,600,22.429000000000002,236
21955,0.42,0.21,0.21,19.990000000000006,12:45:19,22.42,1300,22.43,600,22.4265,186
22122,0.29,0.08,0.21,45.83,12:46:45,22.44,2100,22.45,1500,22.445,200
25238,1.62,1.29,0.33,11.27,13:11:11,22.43,1900,22.44,500,22.430999999999997,309
25344,0.47000000000000003,0.08,0.39,0.0,13:12:00,22.44,1300,22.45,1300,22.4487,1000
25739,3.4000000000000004,2.99,0.41,0.0,13:16:00,22.44,2100,22.45,1300,22.4499,416
26459,0.8099999999999999,0.24,0.57,0.0,13:24:00,22.44,2200,22.45,1600,22.4485,291
26656,1.6,0.74,0.86,0.0,13:28:00,22.44,2300,22.45,1300,22.4425,100
26888,1.41,0.18,1.23,0.0,13:33:00,22.44,2100,22.45,1200,22.4401,172
27056,0.81,0.07,0.74,0.0,13:37:00,22.43,2500,22.44,1100,22.4375,400
27705,1.02,0.07,0.95,49.63999999999999,13:50:49,22.43,1200,22.44,1300,22.432,591
27723,2.3899999999999997,1.63,0.76,17.37,13:51:17,22.43,1200,22.44,1300,22.4331,148
27731,1.2100000000000002,0.1,1.11,26.790000000000003,13:51:26,22.43,1200,22.44,1300,22.4386,111
28477,1.4,0.23,1.17,0.0,14:06:00,22.41,1800,22.42,4700,22.4134,100
28788,0.81,0.07,0.74,0.0,14:12:00,22.42,2300,22.43,2300,22.4299,109
28794,0.81,0.07,0.74,5.380000000000001,14:12:05,22.42,2300,22.43,2400,22.4253,892
28863,0.99,0.2,0.79,27.589999999999996,14:13:27,22.42,2300,22.43,3100,22.421,200
29071,0.98,0.26,0.72,12.400000000000002,14:17:12,22.4,2000,22.41,1200,22.4046,320
29436,0.5700000000000001,0.2,0.37,35.85,14:22:35,22.42,2200,22.43,3200,22.4266,3520
29482,0.58,0.09,0.49,0.0,14:23:00,22.42,2100,22.43,2100,22.4225,900
30001,0.5800000000000001,0.07,0.51,52.23000000000003,14:28:52,22.43,2300,22.44,2400,22.4325,700
30965,0.75,0.24,0.51,0.0,14:42:00,22.42,800,22.43,1300,22.4227,790
31213,0.62,0.15,0.47,15.639999999999995,14:45:15,22.41,3300,22.42,2100,22.413,571
32129,0.8,0.24,0.56,14.229999999999999,14:57:14,22.42,4500,22.43,1300,22.4248,100
35288,0.75,0.08,0.67,2.0,15:35:02,22.41,2100,22.42,2800,22.419,100
36348,0.5900000000000001,0.07,0.52,13.01,15:47:13,22.39,2000,22.4,3300,22.3939,139
36726,0.8400000000000001,0.18,0.66,53.769999999999996,15:51:53,22.34,1200,22.35,800,22.345,200
36743,4.81,4.34,0.47,11.36,15:52:11,22.33,900,22.34,1800,22.335,100
36852,0.6399999999999999,0.07,0.57,38.03,15:53:38,22.32,1100,22.33,1000,22.32,440
36862,0.76,0.13,0.63,45.79999999999999,15:53:45,22.32,1500,22.33,1300,22.325,100
37068,3.3899999999999997,2.82,0.57,19.800000000000004,15:56:19,22.32,2600,22.33,4000,22.3201,185
37119,0.75,0.19,0.56,50.21000000000002,15:56:50,22.31,3500,22.32,2300,22.315,100
37158,0.75,0.12,0.63,19.81,15:57:19,22.3,2200,22.31,2400,22.305,100
